date,report
8/18/2016,REOPENED: LA 37 (Greenwell Springs Rd) East Baton Rouge Parish
8/18/2016,"UPDATE: CLOSURE, LA 16, LIVINGSTON PARISH"
8/18/2016,"I-10 Mile Marker 170, East Baton Rouge"
8/18/2016,St. Landry Parish – Road Closures (10:30 a.m. UPDATE)
8/18/2016,REOPENED: LA 382 from LA 380 to LA 1126 - Jefferson Davis Parish
8/18/2016,"UPDATE: REOPENED -  LA 447, LIVINGSTON PARISH"
8/18/2016,LA 938 (ASCENSION PARISH) EMERGENCY ROAD CLOSURE
8/18/2016,REOPENED: I-10 Eastbound at Exit 44
8/18/2016,"US90B, Jefferson Parish, H.009933"
8/18/2016,"I-10, East and West Bound, Iberville Parish, S.P. H.010318"
8/18/2016,"US 190, East and West Baton Rouge, S.P. H.011228"
8/18/2016,REOPENED: I-10 Eastbound at Exit 64 (LA 26) and Exit 65 (LA 97)- Jefferson Davis Parish
8/18/2016,"I-310, LA 3127, I-10, LA 48 (River Rd.), LA 18 (River Rd.), US 61 (Airline Hwy), and US 90 - St. Charles Parish - SP No. H.010584"
8/18/2016,UPDATE: US 61 (Airline Hwy) at Highland Road East Baton Rouge Parish
8/17/2016,"UPDATE:  REOPENED - LA 443, TANGIPAHOA PARISH"
8/17/2016,"UPDATE: NOW RE-OPENED: EMERGENCY CLOSURE: LA 1043 AND LA 1047, ST HELENA PARISH"
8/17/2016,"UPDATE: EMERGENCY ROAD CLOSURE:  LA 1019, LIVINGSTON PARISH"
8/17/2016,"LA 938 between Toby Rd, Ascension Parish"
8/17/2016,"UPDATE: EMERGENCY CLOSURE, LA 22, LIVINGSTON PARISH"
8/17/2016,"UPDATE: REOPENED - LA 1036, LIVINGSTON PARISH"
8/17/2016,LA 174: LA 175 - DeSoto Parish Line; Sabine Parish; Project H.010344
8/17/2016,REVISED: Poydras Street On-Ramp - Orleans Parish
8/17/2016,"EMERGENCY CLOSURE, LA1037, LIVINGSTON"
8/17/2016,"UPDATE REOPENED: LA 67, East Feliciana Parish"
8/17/2016,"UPDATE: EMERGENCY CLOSURE, LA 42, LIVINGSTON PARISH"
8/17/2016,"UPDATE: REOPENED - LA 1037, LIVINGSTON PARISH"
8/17/2016,EMERGENCY CLOSURE: LA 939 Ascension Parish
8/17/2016,EMERGENCY CLOSURE: US 61 (Airline Hwy) Ascension Parish
8/17/2016,Emergency Closure: LA 3115 Ascension Parish
8/17/2016,UPDATE--EMERGENCY CLOSURE: LA 413 (Poydras Bayou Rd) West Baton Rouge Parish
8/17/2016,Emergency Road Closure
8/17/2016,LA 73 (Jefferson Hwy) East Baton Rouge Parish
8/17/2016,REOPENED: US 190 (Florida Blvd. East Baton Rouge Parish
8/17/2016,"EMERGENCY CLOSURE, LA 63, LIVINGSTON PARISH"
8/17/2016,REOPENED: LA 426 (Old Hammond Hwy) East Baton Rouge Parish
8/17/2016,REOPENED: LA 946 ( Joor Rd.) East Baton Rouge Parish
8/17/2016,LA 427 (Perkins) East Baton Rouge Parish
8/17/2016,REOPENED: LA 42 (Burbank) East Baton Rouge Parish
8/17/2016,REOPENED: LA 37 (Greenwell Springs) East Baton Rouge Parish
8/17/2016,REOPENED: LA 37 (Greenwell Springs) East Baton Rouge Parish
8/17/2016,LA 1248 (Bluebonnet) East Baton Rouge Parish
8/17/2016,REOPENED: I-10 East Baton Rouge Parish
8/17/2016,REOPENED: LA 37 (Greenwell Springs) East Baton Rouge Parish
8/17/2016,"RE-OPENED: LA 1024 FROM HWY 16 TO LA 447, LIVINGSTON PARISH"
8/17/2016,REOPENED: US 61 (Airline Hwy) East Baton Rouge Parish
8/17/2016,REOPENED: EMERGENCY CLOSURE: US 61 / 190 (Airline Hwy) East Baton Rouge Parish
8/17/2016,REOPENED: US 190 (Florida Blvd.) East Baton Rouge Parish
8/17/2016,REOPENED: US 190 (Florida Blvd.) East Baton Rouge Parish
8/17/2016,"UPDATED: I-10 East bound at Siegen Lane, East Baton Rouge Parish"
8/17/2016,EMERGENCY CLOSURE: LA 74 Ascension Parish
8/17/2016,US 61 @ I-10 Ascension Parish
8/17/2016,LA 641 @ I-10 St. James Parish
8/17/2016,"UPDATE: LA 42, LIVINGSTON PARISH"
8/16/2016,Emergency Closure: LA 382 North of LA 380 - South of LA 1126
8/16/2016,Lafayette Parish – I-49 northbound exit ramp @ Pont des Mouton closed
8/16/2016,"UPDATE: REOPENED - EMERGENCY UTILITY REPAIRS - US 51, TANGIPAHOA"
8/16/2016,"REOPENED I-10 WESTBOUND, EAST BATON ROUGE PARISH"
8/16/2016,UPDATE: REOPENED - LA 1054
8/16/2016,"UPDATE: REOPENED - US 190, TANGIPAHOA AND LIVINGSTON PARISHES"
8/16/2016,"UPDATE: REOPENED - LA HWY 16 AT LA 1025 TO AMITE BAPTIST CHURCH ROAD, LIVINGSTON PARISH"
8/16/2016,"UPDATE: REOPENED - LA 1024 FROM LA 449 TO US 190, LIVINGSTON PARSIH"
8/16/2016,"UPDATE: EMERGENCY ROAD CLOSURE, LA 37 (GREENWEL SPRINGS ROAD), EAST BATON ROUGE PARISH"
8/16/2016,UPDATED: EMERGENCY ROAD CLOSURE US 190 (Florida Blvd.) East Baton Rouge Parish
8/16/2016,UPDATE: EMERGENCY CLOSURE: US 190 (Florida Blvd.) East Baton Rouge Parish
8/16/2016,"UPDATE: EMERGENCY ROAD CLOSURE, US 61 AIRLINE, EAST BATON ROUGE PARISH"
8/16/2016,REOPENED:  EMERGENCY CLOSURE: I - 12 East Baton Rouge Parish
8/16/2016,EMERGENCY CLOSURE: I - 12 East Baton Rouge Parish
8/16/2016,REOPENED:  EMERGENCY CLOSURE: I-12 East Baton Rouge Parish
8/16/2016,UPDATE: REOPENED!  EMERGENCY CLOSURE: I - 12 East Baton Rouge Parish
8/16/2016,UPDATE: REOPENED!!  EMERGENCY CLOSURE: I - 12 East Baton Rouge Parish
8/16/2016,UPDATE: REOPENED  EMERGENCY CLOSURE: I - 12 East Baton Rouge Parish
8/16/2016,UPDATE: REOPENED  EMERGENCY CLOSURE: LA 3245 (O'Neal Lane) East Baton Rouge Parish
8/16/2016,"UPDATE REOPENED - LA 43 BETWEEN LA 1064 AND LA 442, LIVINGSTON PARISH"
8/16/2016,"EMERGENCY CLOSURE, LA 22, LIVINGSTON PARISH"
8/16/2016,"EMERGENCY CLOSURE - LA 22, LIVINGSTON PARISH"
8/16/2016,"UPDATE: REOPENED - LA 1064, LIVINGSTON / TANGIPAHOA PARISH LINE"
8/16/2016,"UPDATE:  REOPENED - LA 22, TANGIPAHOA PARISH"
8/16/2016,UPDATE: REOPENED - US 190 TANGIPAHOA PARISH
8/16/2016,"EMERGENCY ROAD CLOSURE LA 30, Ascension Parish"
8/16/2016,EMERGENCY ROAD CLOSURE US 61 East Baton Rouge Parish
8/16/2016,LA 1077: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/16/2016,I-12: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/16/2016,LA 3134 (Leo Kerner Parkway) - Jefferson Parish
8/16/2016,"UPDATE: EMERGENCY ROAD CLOSURE, LA 42 HIGHLAND, EAST BATON ROUGE PARISH (REOPENED)"
8/16/2016,REOPENED: US 61 / 190 (Airline Hwy) East Baton Rouge Parish
8/16/2016,"EMERGENCY CLOSURE, Ramp Closure US 51 SB to I-55 Southbound, Tangipahoa Parish"
8/16/2016,"I-10, Jefferson Parish, H.010402"
8/16/2016,"UPDATE: EMERGENCY ROAD CLOSURE, US 61 AIRLINE, EAST BATON ROUGE PARISH"
8/16/2016,"EMERGENCY CLOSURE, LA 22, LIVINGSTON PARISH"
8/16/2016,"EMERGENCY CLOSURE, LA 16, LIVINGSTON PARISH"
8/16/2016,EMERGENCY CLOSURE: I-10 Ascension Parish
8/16/2016,"US 61, Ascension Parish"
8/16/2016,"Hwy 22, Ascension Parish"
8/16/2016,"I-12 westbound from I-55 to I-10, East Baton Rouge Parish"
8/15/2016,"I-12 Eastbound at Airline Hwy., East Baton Rouge Parish"
8/15/2016,"I-12 Westbound, Oneal Ln., East Baton Rouge"
8/15/2016,Magnolia Bridge
8/15/2016,"ROAD OPENING: LA 1040 FROM LIVINGSTON PARISH LINE TO LA 1249, LIVINGSTON AND TANGIPAHOA PARISHES"
8/15/2016,ROAD OPENING: US 190 TO LA HWY. 16 (PETE'S HWY.)
8/15/2016,REOPENED: LA14 at Milepost 42 (Mill St) in Lake Arthur- Jefferson Davis Parish
8/15/2016,"UPDATE #2 -- EMERGENCY CLOSURE, LA 442, TANGIPAHOA PARISH (REOPENED)"
8/15/2016,"UPDATE:  EMERGENCY RD CLOSURE, LA 1249, TANGIPAHOA PARISH (REOPENED)"
8/15/2016,"UPDATE:  EMERGENCY CLOSURE, LA 445, TANGIPAHOA PARISH (REOPENED)"
8/15/2016,"UPDATE:  EMERGENCY CLOSURE, LA 445, TANGIPAHOA PARISH (REOPENED)"
8/15/2016,UPDATES FOR EAST BATON ROUGE PARISH ROAD CLOSURES
8/15/2016,LA 27 at Milepost 73 (Ellender Bridge) Alternating lane closures-Calcasieu Parish
8/15/2016,"UPDATE:  EMERGENCY CLOSURE, US 190, TANGIPAHOA PARISH (REOPENED)"
8/15/2016,"ROAD STATUS: US 190 FROM HWY 63 TO I-55 NOW OPEN, LIVINGSTON PARISH"
8/15/2016,Vermilion Parish – REVISED Road Closures
8/15/2016,St. Martin Parish – REVISED Road Closures
8/15/2016,St. Landry Parish – REVISED Road Closures
8/15/2016,Lafayette Parish – REVISED Road Closures
8/15/2016,Evangeline Parish – REVISED Road Closures
8/15/2016,Acadia Parish – REVISED Road Closures
8/15/2016,EMERGENCY ROAD CLOSURE US 190 (Florida Blvd.) at Longbow East Baton Rouge Parish
8/15/2016,"LA 450 (from LA 1056 to LA 38) EMERGENCY ROAD CLOSURE, WASHINGTON PARISH"
8/15/2016,"LA 450 (Log Mile 1) EMERGENCY ROAD CLOSURE, WASHINGTON PARISH"
8/15/2016,"LA 450 EMERGENCY ROAD CLOSURE, WASHINGTON PARISH"
8/15/2016,CORRECTED-REOPEN LA 73 East Baton Rouge Parish
8/15/2016,EMERGENCY ROAD CLOSURE US 190 (Florida Blvd.) East Baton Rouge Parish
8/15/2016,UPDATES FOR ST. TAMMANY ROAD CLOSURES
8/15/2016,UPDATES FOR WASHINGTON PARISH ROAD CLOSURES
8/15/2016,Emergency Closure: LA 101 at Milepost 2 (Lorraine Road)
8/15/2016,REOPENED: LA 26 at LA 102 (MP 73)(Dugas Road)- Jefferson Davis Parish
8/15/2016,"UPDATE:  EMERGENCY ROAD CLOSURE -- LA 1065, TANGIPAHOA PARISH (REOPENED)"
8/15/2016,"UPDATE: ROAD RE-OPENED: LA 112, from LA 121, Hineston towards Union Hill; Rapides Parish"
8/15/2016,LA 48 (River Road) - St. Charles Parish
8/15/2016,EMERGENCY ROAD CLOSURE I-10 East Baton Rouge Parish
8/15/2016,UPDATE OF ROAD CLOSURES AND OPENINGS IN ST. HELENA PARISH
8/15/2016,EMERGENCY ROAD CLOSURE: LA 77 Pointe Coupee Parish
8/15/2016,"Highland on ramp, East Baton Rouge"
8/15/2016,"US 61 Northbound between Highland and Antioch, East Baton Rouge"
8/15/2016,"EMERGENCY CLOSURE, Ramp Closure US 51 SB to I-55 southbound"
8/15/2016,US 90 is closed at Mile Post 67 near LA 1126
8/14/2016,Acadiana Road Status (10 p.m. UPDATE)
8/14/2016,EMERGENCY LANE CLOSURE I-10 East Baton Rouge Parish
8/14/2016,"UPDATE:  EMERGENCY CLOSURE, LA 40, TANGIPAHOA PARISH (RE-OPENED)"
8/14/2016,"UPDATE:  EMERGENCY CLOSURE, LA 40, TANGIPAHOA / ST TAMMANY PARISH LINE (RE-OPENED)"
8/14/2016,"UPDATE:  EMERGENCY ROAD CLOSURE, LA 40 (RE-OPENED)"
8/14/2016,EMERGENCY ROAD CLOSURE LA 427 Ascension Parish
8/14/2016,"UPDATE:  EMERGENCY ROAD CLOSURE, LA 40 (REOPENED)"
8/14/2016,EMERGENCY ROAD CLOSURE LA 42 Ascension Parish
8/14/2016,"UPDATE:  EMERGENCY ROAD CLOSURE, LA 10 (REOPENED)"
8/14/2016,"UPDATE:  EMERGENCY ROAD CLOSURE, LA 10 (REOPENED)"
8/14/2016,UPDATE #2:  REOPENED - US 51 -- TANGIPAHOA PARISH
8/14/2016,"UPDATE:  EMERGENCY ROAD CLOSURE, LA 445 REOPENED"
8/14/2016,UPDATE:  I-55 WELCOME CENTER KENTWOOD
8/14/2016,"UPDATE:  REOPENED -- EMERGENCY ROAD CLOSURE, LA 38"
8/14/2016,"EMERGENCY CLOSURE, LA 442 Tangipahoa Parish--UPDATE #2 (REOPENED)"
8/14/2016,"UPDATE: RE-OPENED: LA 114, from Hessmer to Mansura; Avoyelles Parish"
8/14/2016,Emergency Road Closure-LA 955 West     East Feliciana Parish
8/14/2016,LA 73 at Bayou Manchac
8/14/2016,LA 67  EAST FELICIANA PARISH
8/14/2016,LA 19 & LA 955 East Feliciana Parish
8/14/2016,UPDATE: REOPENED - Emergency Closure: LA 102 at MP 34 (Andrus Road)-Jefferson Davis Parish
8/13/2016,"LA 75 Spur Bayou Sorrell Ponton Bridge, Iberville Parish"
8/13/2016,UPDATE LA 964 FROM LA 68 TO US 61 EAST FELICIANA PARISH
8/13/2016,UPDATE: REOPENED - Emergency Closure: I-10 EB Exit 59 Off Ramp and South Service Road- Jefferson Davis Parish
8/13/2016,"I-10 between Siegen Ln. and Highland Rd,East Baton Rouge Parish."
8/13/2016,"I-10 Westbound at Highland Rd (LA 42), East Baton Rouge"
8/13/2016,I-10 at LA 26 Ramps Open Jefferson Davis Parish
8/13/2016,"UPDATE: REOPENED- EMERGENCY ROAD CLOSURE,LA 16"
8/13/2016,"UPDATE: REOPENED -EMERGENCY ROAD CLOSURE, LA 16"
8/13/2016,"UPDATE: REOPENED - EMERGENCY ROAD CLOSURE, LA 1057"
8/13/2016,"UPDATE: REOPENED- EMERGENCY ROAD CLOSURE, LA 1050"
8/13/2016,"UPDATE: REOPENED- EMERGENCY ROAD CLOSURE, LA 1062"
8/13/2016,UPDATE US 61 AT LA 964 (THOMPSON CREEK RELIEF BRIDGE) EAST/WEST FELICIANA PARISH
8/13/2016,"Update: RE-OPENED; LA 107, from Plaucheville to LA 361; Avoyelles Parish;"
8/13/2016,"EMERGENCY ROAD CLOSURE:  US 190 AT LA 1077, ST. TAMMANY PARISH"
8/13/2016,Acadiana Road Status (2 p.m. UPDATE)
8/13/2016,"EMERGENCY ROAD CLOSURE, LA 440 -- UPDATE (RE-OPENED)"
8/13/2016,"EMERGENCY ROAD CLOSURE, I-55 --- UPDATE (REOPENED)"
8/13/2016,LA 384 Grand Lake Pontoon Bridge Is Open to Vehicular Traffic- Cameron Parish
8/13/2016,"EMERGENCY ROAD CLOSURE, LA 440 -- UPDATE (REOPENED)"
8/13/2016,Acadiana Road Status
8/13/2016,"UPDATE: Re-Opened; LA 107: from LA 114 to LA 1, through the Town of Mansura; Avoyelles Parish"
8/13/2016,EMERGENCY LANE CLOSURE LA 37 Greenwell Springs Road East Baton Rouge Parish
8/13/2016,"EMERGENCY ROAD CLOSURE -- US 190, TANGIPAHOA PARISH"
8/13/2016,EMERGENCYCLOSURE:  US 61 at LA 964 (Thompson Creek Relief Bridge) East/West Feliciana Parish
8/13/2016,"NOW OPEN:   EMERGENCY CLOSURE: LA 38, EAST OF HWY 10, ST. HELENA PARISH"
8/13/2016,"EMERGENCY CLOSURE: LA 43 BETWEEN LA 10 AND HWY 16, ST. HELENA PARISH"
8/13/2016,"EMERGENCY CLOSURE: LA 10 WEST, ST. HELENA PARISH"
8/13/2016,UPDATE: ROAD OPENINGS IN ST. HELENA PARISH
8/13/2016,UPDATE: Lafayette Parish - I-10 Eastbound & Westbound at milepost 103 - Road Closure DATE REVISED
8/13/2016,Acadia Parish - LA 91 - Bridge Closure
8/13/2016,US 61 / 190 (Airline Highway) East Baton Rouge Parish
8/13/2016,UPDATED: US 190 (Airline Hwy) East Baton Rouge Parish
8/13/2016,UPDATED: US 190 (Airline Hwy) East Baton Rouge Parish
8/13/2016,UPDATED: US 190 (Airline Hwy) East Baton Rouge Parish
8/13/2016,EMERGENCY CLOSURE: LA 426 (Old Hammond) East Baton Rouge Parish
8/13/2016,"Perkins Rd. (La 427) at Bayou Manchac bridge, East Baton Rouge"
8/13/2016,"EMERGENCY ROAD CLOSURES: LA 10, LA 37, LA 43, LA 441, ST. HELENA PARISH"
8/13/2016,"EMERGENCY CLOSURE, LA 16, LIVINGSTON PARISH"
8/13/2016,EMERGENCY LANE CLOSURE LA 67 Plank Road East Baton Rouge Parish
8/13/2016,"EMERGENCY CLOSURE, LA 16 Livingston Parish"
8/13/2016,EMERGENCY LANE CLOSURE US 190 Airline East Baton Rouge Parish
8/13/2016,EMERGENCY ROAD CLOSURE LA 64 East Baton Rouge Parish
8/13/2016,EMERGENCY ROAD CLOSURE LA 946 Joor Road East Baton Rouge Parish
8/13/2016,"EMERGENCY CLOSURE, LA 64, LIVINGSTON PARISH"
8/13/2016,"UPDATE: REOPENED - US 51, TANGIPAHOA PARISH"
8/13/2016,"EMERGENCY CLOSURE, LA 1019, LIVINGSTON PARISH"
8/12/2016,"LA 410( Blackwater Rd.), East Baton Rouge"
8/12/2016,"Perkins Rd.(LA 427), East Baton Rouge"
8/12/2016,"US 61 Southbound, East Baton Rouge Parish"
8/12/2016,"EMERGENCY CLOSURE, LA 1077, ST TAMMANY PARISH"
8/12/2016,EMERGENCY ROAD CLOSURE LA 64 East Baton Rouge Parish
8/12/2016,"UPDATE: REOPENED - EMERGENCY CLOSURE, LA 443, TANGIPAHOA PARISH"
8/12/2016,EMERGENCY ROAD CLOSURE: LA 966 West Feliciana Parish
8/12/2016,EMERGENCY ROAD CLOSURE  LA 66  WEST FELICIANA PARISH
8/12/2016,EMERGENCY LANE CLOSURE I-10 East Baton Rouge Parish
8/12/2016,"UPDATE: REOPENED - EMERGENCY ROAD CLOSURE, LA 10"
8/12/2016,"UPDATE: REOPENED - EMERGENCY ROAD CLOSURE, LA 1061"
8/12/2016,EMERGENCY CLOSURE: LA 964 from LA 68 to US 61 East Feliciana Parish
8/12/2016,"EMERGENCY ROAD CLOSURE, LA 10"
8/12/2016,"EMERGENCY CLOSURE: LA 1040 FROM THE TANGIPAHOA PARISH LINE TO LA 43, LIVINGSTON PARISH"
8/12/2016,"EMERGENCY CLOSURE: LA 447 SOUTH FROM 1-12, LIVINGSTON PARISH"
8/12/2016,"LA 138 at AL&M Railroad, Morehouse Parish, Collinston"
8/12/2016,"* UPDATE * US 80 ROAD CLOSURE, RICHLAND PARISH"
8/12/2016,EMERGENCY CLOSURE: LA 37 (Greenwell Springs) East Baton Rouge Parish
8/12/2016,US 171 NORTHBOUND (AT MILEPOINT 7.31) RIGHT LANE CLOSURE - CALCASIEU PARISH
8/12/2016,EMERGENCY LANE CLOSURE: I-10 East Baton Rouge Parish
8/12/2016,"LA 48, Jefferson Parish,  H.009406"
8/12/2016,"US 90B Harvey Tunnel, Jefferson Parish, H.009933"
8/12/2016,"US 90B, Jefferson Parish, H.009933"
8/12/2016,St. Martin & Iberville Parishes - Interstate 10 Eastbound & Westbound on the Atchafalaya Basin Bridge - Lane Closures
8/12/2016,"EMERGENCY ROAD CLOSURE, US 190"
8/12/2016,"EMERGENCY CLOSURE: LA 1027 (BURGESS AVE.) FROM LA 1026 (LOCKHART RD.) TO PEAK LANE, LIVINGSTON PARISH"
8/12/2016,UPDATE: NOW OPEN: LA HWY 16 FROM LA1028 TO LOCKHART CROSSING
8/12/2016,"EMERGENCY ROAD CLOSURE , LA 442"
8/12/2016,EMERGENCY ROAD CLOSURE: LA 408 (Hooper Rd.) East Baton Rouge Parish
8/12/2016,EMERGENCY CLOSURE: LA 442 EAST OF TANGIPAHOA PARISH LINE
8/12/2016,"EMERGENCY ROAD CLOSURE: LA HWY 1045,  ST. HELENA PARISH"
8/12/2016,LA 67 (Plank Rd.) & LA 3006 (Lavey Ln.) East Baton Rouge Parish
8/12/2016,"LA 1055 EMERGENCY ROAD CLOSURE, WASHINGTON PARISH"
8/12/2016,"LA 10 at LA 25 EMERGENCY ROAD CLOSURE, WASHINGTON PARISH"
8/12/2016,"LA 1072 EMERGENCY ROAD CLOSURE, WASHINGTON PARISH"
8/12/2016,"EMERGENCY CLOSURE: LA 1042, ST. HELENA"
8/12/2016,St.Martin Parish   LA 975(4.5 miles North of I-10)
8/12/2016,"Lafayette Parish – Intersections of University Avenue at Alcide Dominique Road, Hollywood Drive and the Race Trac – Left turn lane closures"
8/12/2016,"EMERGENCY ROAD CLOSURE, US 190"
8/12/2016,"EMERGENCY CLOSURE: LA 10 SPUR AND LA 448, ST HELENA PARISH"
8/11/2016,"LA 23, Plaquemines Parish"
8/11/2016,"I-12, Livingston Parish, Lane Closure, S.P. H.009595"
8/11/2016,"I-12, Livingston Parish, Lane Closure, S.P. H.009595"
8/11/2016,"I-12, Livingston Parish, Lane Closure, S.P. H.009595"
8/11/2016,"LA 63, Livingston, Lane Closure, Permit #62028284  **EXTENDED**"
8/11/2016,LA 67 (Plank Rd) East Baton Rouge Parish
8/11/2016,LA 73 (Government St.) East Baton Rouge Parish
8/11/2016,CANCELED: LA 3134 (Leo Kerner Parkway) - Jefferson Parish
8/11/2016,"LA 413, West Baton Rouge and Pointe Coupee Parish, S.P. H.010435"
8/11/2016,"LA 413, West Baton Rouge and Pointe Coupee Parish, S.P. H.010435"
8/10/2016,I-12: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593 (UPDATED)
8/10/2016,I-10:  District 62 Interstate Repair - ST. TAMMNAY - STATE PROJECT H.009593
8/10/2016,I-59: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593 (UPDATED)
8/10/2016,"US 90B, Jefferson Parish, H.009933"
8/10/2016,Lafayette Parish – La.182 – Lane Closures
8/10/2016,"This road is now open. LA 155, Bridge over Grand Bayou in Red River Parish."
8/10/2016,"US 71 (MacArthur Drive), by South Traffic Circle, Alexandria, Rapides; H.010821; Lane Closure by Albertson's, Captain D's, Dillards"
8/9/2016,**BRIDGE CLOSURE CANCELLED**  LA 471; Grant Parish; Bridge #123-01-0582-1
8/9/2016,**BRIDGE CLOSURE CANCELLED** LA 471; Grant Parish; Bridge #123-01-0589-1
8/9/2016,**BRIDGE CLOSURE CANCELLED** LA 471; Grant Parish; Bridge #123-01-0602-1
8/9/2016,"LA 143, Union Parish"
8/9/2016,Road/Lane Closure LA3213 @Mississippi River Bridge (Gramercy)
8/9/2016,ST. JAMES PARISH    LA3213 @ Mississippi River Bridge (Gramercy)
8/9/2016,"UPDATE:  US 167 (Cottingham Expressway) Southbound: between I-49 and LA 107; Pineville, Rapides Parish; H.000792; Lane Closures; Bridge Maintenance"
8/9/2016,ST. JAMES PARISH  LA3213 @ MISSISSIPPI RIVER BRIDGE (GRAMERCY)
8/9/2016,ST. JAMES PARISH  LA3213 @ MISSISSIPPI RIVER BRIDGE (GRAMERCY)
8/9/2016,ST. JAMES PARISH  LA3213 @ MISSISSIPPI RIVER BRIDGE (GRAMERCY)
8/9/2016,"UPDATE: ENDING DATE: LA 29, between LA 1176 and LA 106; Avoyelles Parish; Bayou Boeuf Crossing, H000792; Structure Maintenance"
8/9/2016,"UPDATE: ENDING DATE: LA 115, between LA 1188 and LA 29; Avoyelles Parish; Bayou Dulac Crossing; H000792; Structure Maintenance"
8/9/2016,I-12: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/9/2016,LA 426 (Old Hammond Hwy) East Baton Rouge Parish
8/9/2016,I-12: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/9/2016,**BRIDGE RE-OPENED**  LA 114; Avoyelles Parish
8/8/2016,LA 27 ELLENDER BRIDGE (OVER INTRACOASTAL WATERWAY) MP 71.36 ALTERNATING LANE CLOSURES – CALCASIEU PARISH
8/8/2016,"US 190, East and West Baton Rouge, S.P. H.011228"
8/8/2016,"I-10, East and West Bound, Iberville Parish, S.P. H.010318"
8/8/2016,Highway 90 (S. Claiborne Avenue) - Orleans Parish
8/8/2016,"UPDATED: Shoulder Closure I-220 Eastbound just before the LA 1 (North Market Street) Northbound exit ramp, Caddo Parish"
8/8/2016,"I-12, Livingston Parish, Lane Closure, S.P. H.009595"
8/8/2016,"I-12, Livingston Parish, Lane Closure, S.P. H.009595"
8/8/2016,"I-12, Livingston Parish, Lane Closure, S.P. H.009595"
8/7/2016,"UPDATE:EMERGENCY ROAD CLOSURE: LA 38: FROM LA 432 TO LA 43, ST. HELENA PARISH"
8/5/2016,"ROAD CLOSURE: LA 38: FROM LA 432 TO LA 43, ST. HELENA PARISH"
8/5/2016,"DOTD announces restriping operations of US 90 - St. Martin, Iberia, St. Mary, and Assumption Parishes"
8/5/2016,LA 73 (Government St.) East Baton Rouge Parish
8/5/2016,"I-10, Jefferson Parish, H.010402"
8/5/2016,"US 90B, Jefferson Parish, H.009933"
8/5/2016,"REVISED: US90B, Jefferson Parish, H.009933"
8/5/2016,I-59: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593 (UPDATED)
8/5/2016,I-10: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/5/2016,"US 90 Business, Orleans Parish, H.009920"
8/5/2016,"US 90 Business, Orleans Parish, H.009920"
8/4/2016, EAST BATON ROUGE PARISH     LA 73 AT BAYOU MANCHAC
8/4/2016,WEST BATON ROUGE PARISH - NORTHBOUND LA 1
8/4/2016,"H.009649, LA 67: US 61/190 - LA 3006, East Baton Rouge Parish"
8/4/2016,I-59: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/4/2016,"H.009649, LA 67: US 61/190 - LA 3006, East Baton Rouge Parish"
8/4/2016,I-59: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/4/2016,I-10: District 62 Interstate Repair – ST. TAMMANY - STATE PROJECT H.009593
8/4/2016,"US 90B, Jefferson Parish, H.009933"
8/4/2016,LA 427 (Acadian Thruway) East Baton Rouge Parish
8/4/2016,LA 3158:  District 62 Interstate Repair - TANGIPAHOA - STATE PROJECT H.009593
8/4/2016,"US 90B, Jefferson Parish, H.009933"
8/4/2016,REVISED: I-10 Esplanade off-ramp - Orleans Parish
8/4/2016,***CANCELLED***    East Baton Rouge Parish    I-10 Mississippi River Bridge
8/4/2016,REVISED: US 90B (Elevated Expressway) - Jefferson Parish
8/4/2016,LA 427 (Perkins Rd.) East Baton Rouge Parish
8/4/2016,LA 73 (Government St.) East Baton Rouge Parish
