date,closed,report,query_string,lat,lng,query_score,field_score
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,LA 16 - Partial Lane Closure -  Project #: H.013230 - Livingston Parish,LA+16+-+Partial+Lane+Closure+-++Project+#:+H.013230+-+Livingston+Parish,0.0,0.0,0.0,0.0
7/1/2020,,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/1/2020,,"LA 30 @ Lee Dr./ Brightside Ln, East Baton Rouge","LA+30+@+Lee+Dr./+Brightside+Ln,+East+Baton+Rouge",30.53775,-91.09512,0.51,"{'state': 1.0, 'county': 1.0}"
7/1/2020,,"LA-42 (Burbank Dr): LA-30 - Gardere Lane, East Baton Rouge Parish","LA-42+(Burbank+Dr):+LA-30+-+Gardere+Lane,+East+Baton+Rouge+Parish",30.36616,-91.11962,0.53,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 0.42}"
7/1/2020,,ROAD CLOSURE: LA 146 / LINCOLN PARISH,ROAD+CLOSURE:+LA+146+/+LINCOLN+PARISH,32.58886,-92.60286,0.66,"{'state': 1.0, 'county': 1.0, 'streets': [0.65], 'houseNumber': 1.0}"
7/1/2020,,UPDATE Traffic Shift 7/2/2020:  LA 616 (Arkansas Road)  & Good Hope Road - Ouachita Parish,UPDATE+Traffic+Shift+7/2/2020:++LA+616+(Arkansas+Road)++&+Good+Hope+Road+-+Ouachita+Parish,0.0,0.0,0.0,0.0
7/1/2020,,"LANE CLOSURE: LA 511 (Jimmie Davis Hwy) Bridge over Red River, Bossier & Caddo Parishes","LANE+CLOSURE:+LA+511+(Jimmie+Davis+Hwy)+Bridge+over+Red+River,+Bossier+&+Caddo+Parishes",0.0,0.0,0.0,0.0
7/1/2020,,"UPDATED: I-10, Orleans Parish, H.013587.6","UPDATED:+I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.58,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/1/2020,,"LANE CLOSURE: I-20 westbound bridge over UPRR tracks, Caddo Parish","LANE+CLOSURE:+I-20+westbound+bridge+over+UPRR+tracks,+Caddo+Parish",0.0,0.0,0.0,0.0
7/1/2020,,"LANE CLOSURE: I-20 eastbound bridge over UPRR tracks, Caddo Parish","LANE+CLOSURE:+I-20+eastbound+bridge+over+UPRR+tracks,+Caddo+Parish",0.0,0.0,0.0,0.0
7/1/2020,,"LANE CLOSURE: LA 2 (Miller’s Bluff) bridge over Red River, Bossier Parish","LANE+CLOSURE:+LA+2+(Miller’s+Bluff)+bridge+over+Red+River,+Bossier+Parish",0.0,0.0,0.0,0.0
7/1/2020,,UPDATE: US 171 (RAGLEY) SOUTHBOUND LEFT LANE CLOSURE - BEAUREGARD PARISH,UPDATE:+US+171+(RAGLEY)+SOUTHBOUND+LEFT+LANE+CLOSURE+-+BEAUREGARD+PARISH,0.0,0.0,0.0,0.0
7/1/2020,,Alternating Lane Closures on LA 14 SB – Calcasieu Parish,Alternating+Lane+Closures+on+LA+14+SB+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
