Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,streets,highways,exits,markers,road_closed,predictions,query,query_string,lat,lng,query_score,field_score
829,TotalTrafficAUS,"Accident cleared in #Travis on I-35 SB at Cesar Chavez St/Exit 234, slow traffic back to 8th St/Exit 234 #ATXtraffic http://bit.ly/10BGKax",2020-08-24 19:25:43+00:00,0,0,,#Travis #ATXtraffic,"['chavez st', '8th st']",['i-35'],"['exit 234', 'exit 234']",[],,1.0,"'chavez st', '8th st','i-35','exit 234', 'exit 234'",chavez+st%2C++8th+st%2C+i-35%2C+exit+234%2C++exit+234,0.0,0.0,0.0,0.0
142,TotalTrafficBTR,Closed due to accident in #WestBatonRouge on I 10 WB between LA-415/Lobdell/Exit 151 and Hwy 975/Whiskey Bay/Exit 127 #traffic http://bit.ly/12oyfoo,2020-09-01 09:30:43+00:00,0,0,,#WestBatonRouge #traffic,[],['hwy 975'],"['exit 151', 'exit 127']",[],,1.0,"'hwy 975','exit 151', 'exit 127'",hwy+975%2C+exit+151%2C++exit+127,0.0,0.0,0.0,0.0
133,TotalTrafficBTR,5:41AM.... I-10 is now closed BOTH DIRECTIONS between Baton Rouge and Lafayette due to overturned tanker on Whiskey Bay. Hazmat,2020-09-01 10:42:18+00:00,0,0,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
783,TotalTrafficHOU,"Accident. two left lanes blocked in #SouthSide on 610 WB after Almeda / FM 521, stop and go traffic back to Hwy 288 #traffic http://bit.ly/17hsIjn",2020-08-25 15:50:43+00:00,0,0,,#SouthSide #traffic,[],['hwy 288'],[],[],,1.0,'hwy 288',hwy+288,30.32045,-91.22371,0.86,"{'state': 0.89, 'streets': [0.67]}"
823,TotalTrafficBTR,Accident cleared in #St.Martin on I 10 WB between LA-328/Breaux Bridge/Exit 109 and Louisiana Ave/Exit 104 #traffic http://bit.ly/12oyfoo,2020-08-24 20:20:43+00:00,0,0,,#St #traffic,['louisiana ave'],[],"['exit 109', 'exit 104']",[],,1.0,"'louisiana ave','exit 109', 'exit 104'",louisiana+ave%2C+exit+109%2C++exit+104,31.62969,-91.55383,0.68,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
653,Richardsmps56,"So how bad can it be? After Katrina I would actually lose my position while driving our beach highway US 90. There was LITERALLY nothing left standing for miles. No houses, motels, very few trees. Just vacant lots after the debris was cleaned up. It was surreal!",2020-08-27 05:20:12+00:00,0,0,,,['beach highway'],[],[],[],0.0,0.0,'beach highway',beach+highway,29.76194,-93.55712,0.99,"{'state': 0.89, 'streets': [0.75]}"
484,leila_aaa,I hate how people drive in Houston. You HAD to get in this lane to not turn? But you stopped all of traffic to move a lane over? Tf,2020-08-28 23:49:30+00:00,0,0,,,['people drive'],[],[],[],0.0,0.0,'people drive',people+drive,29.78945,-90.82887,0.74,"{'state': 0.89, 'streets': [0.9]}"
693,TotalTrafficAUS,"Accident cleared in #SanMarcos on I-35 NB at Wonder World Dr/Exit202, stop and go traffic back to Mccarty Ln/Exit 201 #ATXtraffic http://bit.ly/10BGKax",2020-08-26 20:05:44+00:00,0,0,,#SanMarcos #ATXtraffic,[],['i-35'],['exit 201'],[],,1.0,"'i-35','exit 201'",i-35%2C+exit+201,30.44335,-91.18664,0.44,{'state': 0.89}
362,TotalTrafficHOU,"Construction work in #Baytown on I-10 EB at FM 3180/Exit 800, stop and go traffic back to Sjolander #traffic http://bit.ly/17hsIjn",2020-08-31 12:15:43+00:00,0,0,,#Baytown #traffic,[],['i-10'],['exit 800'],[],,1.0,"'i-10','exit 800'",i-10%2C+exit+800,30.44335,-91.18664,0.44,{'state': 0.89}
13,LongviewFire,1000 block of Sabine St is closed due to flooding,2020-09-03 13:33:49+00:00,3,1,,,['sabine st'],[],[],[],,1.0,'sabine st',sabine+st,29.91916,-90.02783,0.99,"{'state': 0.89, 'streets': [1.0]}"
988,daz_clyde,They got 30mpg. So maybe/maybe not but a sports car that takes in efficiency numbers like an economy model is fuckin-a. The current model gets 40mpg hwy I think,2020-08-30 22:04:00+00:00,0,0,,,['40mpg hwy'],[],[],[],0.0,0.0,'40mpg hwy',40mpg+hwy,30.44335,-91.18664,0.5,{'state': 0.89}
629,TotalTrafficHOU,"Vehicle fire. right lane blocked. in #NwSide on W. Lp 610 NB after Hwy 290, stop and go traffic back to Old Katy Rd. #traffic http://bit.ly/17hsIjn",2020-08-27 15:45:43+00:00,0,0,,#NwSide #traffic,"['right lane', 'katy rd']",['hwy 290'],[],[],,1.0,"'right lane', 'katy rd','hwy 290'",right+lane%2C++katy+rd%2C+hwy+290,0.0,0.0,0.0,0.0
791,Mexia_Athletics,The Ladycats head down Highway 84 tonight to take on the Teague Lions! #EAT #WEKAT #CODEBLACK,2020-08-25 14:37:06+00:00,2,3,,#EAT #WEKAT #CODEBLACK,[],['highway 84'],[],[],0.0,0.0,'highway 84',highway+84,31.61828,-91.59262,0.99,"{'state': 0.89, 'streets': [1.0]}"
371,TotalTrafficHOU,"Accident blocks two right lanes in #NorthwestSide on Sam Houston Tollway NB at Philippine, stopped traffic back to Hwy 290 #traffic http://bit.ly/17hsIjn",2020-08-31 11:00:43+00:00,0,0,,#NorthwestSide #traffic,[],['hwy 290'],[],[],,1.0,'hwy 290',hwy+290,30.44335,-91.18664,0.57,{'state': 0.89}
293,TotalTrafficHOU,"Heavy truck accident on ramp in #Downtown on I-69 Downtown (Eastex Elevated) NB at I-10, stop and go traffic back to Shepherd / Greenbriar #traffic http://bit.ly/17hsIjn",2020-08-31 21:45:44+00:00,0,0,,#Downtown #traffic,[],"['i-69', 'i-10']",[],[],,1.0,"'i-69', 'i-10'",i-69%2C++i-10,30.035,-89.98148,0.79,"{'state': 0.89, 'streets': [1.0]}"
419,al_jack5,They been working on Highway 49 South forever.,2020-08-29 22:14:43+00:00,0,0,,,[],['highway 49'],[],[],0.0,0.0,'highway 49',highway+49,30.40909,-90.04123,0.88,"{'state': 0.89, 'streets': [0.78]}"
106,asphaltcowboy5,West bound side of I-10 is closed sha,2020-09-01 13:10:58+00:00,0,2,,,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
522,TotalTrafficHOU,"Accident, right lane blocked in #NorthSide on N Sam Houston Tollway Frontage Rd EB after The Hardy Toll Rd #traffic http://bit.ly/17hsIjn",2020-08-28 20:55:43+00:00,0,0,,#NorthSide #traffic,"['right lane', 'frontage rd', 'toll rd']",[],[],[],,1.0,"'right lane', 'frontage rd', 'toll rd'",right+lane%2C++frontage+rd%2C++toll+rd,29.86019,-91.61895,0.65,"{'state': 0.89, 'streets': [0.59]}"
468,TotalTrafficHOU,Accident. exit ramp blocked in #NwSide on US-290 EB after The W Sam Houston Tollway #traffic http://bit.ly/17hsIjn,2020-08-29 00:50:43+00:00,0,0,,#NwSide #traffic,[],['us-290'],[],[],,1.0,'us-290',us-290,30.44335,-91.18664,0.77,"{'country': 1.0, 'state': 0.89}"
358,TotalTrafficAUS,"Accident, left lane blocked in #Austin on FM 973 NB at McKenzie Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-31 12:35:43+00:00,0,0,,#Austin #ATXtraffic,['mckenzie rd'],[],[],[],,1.0,'mckenzie rd',mckenzie+rd,31.16241,-93.03461,0.99,"{'state': 0.89, 'streets': [0.91]}"
60,OKDOT,LOGAN CO: The NB I-35 off-ramp to the rest area/truck parking stop at mm 149 between Waterloo Rd. and Seward Rd. will be closed from 7a to 5p Wed. for surface repairs. #trucking,2020-09-02 14:00:25+00:00,0,0,,#trucking,"['waterloo rd', 'seward rd']",['i-35'],[],[],,0.0,"'waterloo rd', 'seward rd','i-35'",waterloo+rd%2C++seward+rd%2C+i-35,30.68797,-91.36,0.55,"{'state': 0.89, 'district': 1.0}"
235,HouUrbanLeague,Harris and Fort Bend County Toll Road fees waived immediately due to Hurricane Laura https://abc13.com/traffic/harris-and-ft-bend-county-toll-fees-waived-due-to-laura-/6387959/ via @abc13houston,2020-08-26 12:02:16+00:00,0,0,@abc13houston,,['toll road'],[],[],[],0.0,0.0,'toll road',toll+road,32.89271,-93.06138,0.87,"{'state': 0.89, 'streets': [0.75]}"
302,TotalTrafficHOU,"Accident cleared in #Heights on I-10 Katy Fwy EB at Studemont, stop and go traffic back to Shepherd #traffic http://bit.ly/17hsIjn",2020-08-31 21:30:43+00:00,0,0,,#Heights #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
297,BTRtraffic,RT BR_Traffic There is congestion on I-10 West from Mile Marker 140 to Mile Marker 139 (Grosse Tete) due to an accident in the area. Use caution.,2020-08-31 21:37:24+00:00,0,0,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
34,danawbrz,TRAFFIC ALERT: Another accident has I-10 (West) completely closed at Highland Rd.,2020-09-03 01:49:26+00:00,2,0,,,['highland rd'],['i-10'],[],[],,1.0,"'highland rd','i-10'",highland+rd%2C+i-10,30.40035,-91.09245,0.81,"{'state': 0.89, 'district': 0.37, 'streets': [1.0]}"
127,BTRtraffic,RT BR_Traffic I-10 West is closed at LA 415 (Lobdell) due to an incident at Whiskey Bay. Motorist are being diverted onto LA 415 North to US 190 West. Congestion has reached the Mississippi River Bridge. Use caution.,2020-09-01 11:04:28+00:00,0,0,,,[],"['i-10', 'us 190']",[],[],,1.0,"'i-10', 'us 190'",i-10%2C++us+190,30.035,-89.98148,0.81,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
476,TotalTrafficHOU,"Accident cleared in #NorthSide on I-45 N Fwy Outbound before Patton, stop and go traffic back to Hogan/Crockett St #traffic http://bit.ly/17hsIjn",2020-08-29 00:20:43+00:00,0,0,,#NorthSide #traffic,['crockett st'],['i-45'],[],[],,1.0,"'crockett st','i-45'",crockett+st%2C+i-45,32.51438,-93.74338,0.95,"{'state': 0.89, 'streets': [0.91], 'houseNumber': 1.0}"
548,TotalTrafficBTR,Accident cleared in #Livingston on I-12 WB at Hwy 63 /Frost Rd/Exit 22 #traffic http://bit.ly/12oyfoo,2020-08-28 15:45:43+00:00,0,0,,#Livingston #traffic,[],"['i-12', 'hwy 63']",['exit 22'],[],,1.0,"'i-12', 'hwy 63','exit 22'",i-12%2C++hwy+63%2C+exit+22,30.47407,-90.75159,0.77,"{'state': 0.89, 'streets': [1.0], 'placeName': 0.55}"
296,RapidesSheriff,"Free ice at Holiday Village Fire Department at 5400 Highway 28 East, Pineville LA MAXIMUM OF TWO bags per person or family.",2020-08-31 21:42:27+00:00,1,0,,,[],['highway 28'],[],[],0.0,0.0,'highway 28',highway+28,31.27112,-92.70729,0.99,"{'state': 0.89, 'streets': [1.0]}"
755,TwinNumber_One,For any of my LC people trying to go East on I-10 traffic is moving about 30mph right out of LC and now at a stand still between Iowa and Welsh,2020-08-25 21:07:54+00:00,0,6,,,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
860,TotalTrafficHOU,"Accident on exit ramp in #Pasadena on Hwy 225 La Porte Fwy Outbound at Allen Genoa, stop and go traffic back to Goodyear #traffic http://bit.ly/17hsIjn",2020-08-24 12:05:43+00:00,0,0,,#Pasadena #traffic,[],['hwy 225'],[],[],,1.0,'hwy 225',hwy+225,30.44335,-91.18664,0.57,{'state': 0.89}
159,sh99GrandPkwy,"NEW CANEY - Loop 494 (Community Drive to Eagle Drive) will be closed during the overnight hours of Wednesday, September 2 &amp; Thursday, September 3. @newcaneyisd @Rusty_BuckleBBQ",2020-08-31 20:30:07+00:00,1,0,@newcaneyisd @Rusty_BuckleBBQ,,"['community drive', 'eagle drive']",[],[],[],,0.0,"'community drive', 'eagle drive'",community+drive%2C++eagle+drive,32.54403,-92.6405,0.69,"{'state': 0.89, 'streets': [1.0]}"
975,MrEtorianHines,"Fuck what others think. Be happy in your own lane. Life's too short to bite your tongue. #LiveALittle #GoodMorning #SpirtualAwakening @Houston, Texas https://www.instagram.com/p/CERgCMIJIJW/?igshid=a44t9rbnyh3t",2020-08-24 13:18:06+00:00,0,0,,#LiveALittle #GoodMorning #SpirtualAwakening,['own lane'],[],[],[],0.0,0.0,'own lane',own+lane,30.31678,-92.10824,0.87,"{'state': 0.89, 'streets': [0.71]}"
774,TotalTrafficHOU,"Accident, right lane blocked in #WestSide on W Sam Houston Tollway NB at Westheimer #traffic http://bit.ly/17hsIjn",2020-08-25 16:40:43+00:00,0,0,,#WestSide #traffic,['right lane'],[],[],[],,1.0,'right lane',right+lane,32.01282,-93.72278,0.99,"{'state': 0.89, 'streets': [0.9]}"
470,TotalTrafficHOU,Accident cleared in #NwSide on N Sam Houston Pkwy EB at Gessner Rd #traffic http://bit.ly/17hsIjn,2020-08-29 00:45:43+00:00,0,0,,#NwSide #traffic,"['houston pkwy', 'gessner rd']",[],[],[],,1.0,"'houston pkwy', 'gessner rd'",houston+pkwy%2C++gessner+rd,30.28584,-93.31759,0.46,"{'state': 0.89, 'district': 0.42}"
161,uptowngroup,"This Gem is located in a prime location close to Washington's nightlife and restaurants, Allen Parkway, and minutes from both downtown and Memorial Park. 3 Bed(s) 3 Full Bath(s) 1 Half Bath(s) Where? 1319 Birdsall Street Houston, TX 77007. #houston #tx #texas #realtors #texas",2020-08-31 20:23:56+00:00,0,0,,#houston #tx #texas #realtors #texas,"['allen parkway', 'birdsall street']",[],[],[],0.0,0.0,"'allen parkway', 'birdsall street'",allen+parkway%2C++birdsall+street,30.48744,-91.25287,0.59,"{'state': 0.89, 'city': 0.56, 'streets': [0.9]}"
516,TotalTrafficHOU,"Accident, two lanes blocked in #Baytown on Hwy 146 NB at W Main St, stop and go traffic back to Fred Hartman Brg #traffic http://bit.ly/17hsIjn",2020-08-28 21:10:44+00:00,0,0,,#Baytown #traffic,['main st'],['hwy 146'],[],[],,1.0,"'main st','hwy 146'",main+st%2C+hwy+146,30.12435,-91.82884,0.75,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
893,CarolynChadwicx,"Additionally, it shows that only ONE customer is out; however my entire street is still without power (Mount Pisgah Lane)",2020-08-30 20:02:35+00:00,0,0,,,"['entire street', 'pisgah lane']",[],[],[],0.0,0.0,"'entire street', 'pisgah lane'",entire+street%2C++pisgah+lane,0.0,0.0,0.0,0.0
392,TotalTrafficAUS,Accident. right shoulder blocked. in #Travis on I-35 NB at Ben White #ATXtraffic http://bit.ly/10BGKax,2020-08-30 17:50:43+00:00,0,0,,#Travis #ATXtraffic,[],['i-35'],[],[],,1.0,'i-35',i-35,30.44335,-91.18664,0.73,{'state': 0.89}
1025,DrJoshWX,"On I-10, the billboards read “SW Louisiana Evacuation in Progress” — passed utility trucks from 4 states and pick-ups filled with water and supplies driving toward the storm... my tie for a long day, #louisianastrong",2020-08-26 17:12:19+00:00,3,64,,#louisianastrong,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
52,TotalTrafficNO,11:46am.. I-510 South at I-10 East is closed to traffic due to an accident.,2020-09-02 16:46:27+00:00,0,0,,,[],"['i-510', 'i-10']",[],[],,1.0,"'i-510', 'i-10'",i-510%2C++i-10,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
155,_ttamia,I love my lil circle of close friends,2020-08-31 21:45:29+00:00,0,0,,,['lil circle'],[],[],[],0.0,0.0,'lil circle',lil+circle,30.50173,-90.7485,0.82,"{'state': 0.89, 'streets': [0.9]}"
557,TotalTrafficHOU,"Accident. two right lanes blocked in #WestSide on I-10 Katy Inbound at Hwy 6, stopped traffic back to Greenhouse #traffic http://bit.ly/17hsIjn",2020-08-28 14:15:43+00:00,0,0,,#WestSide #traffic,[],"['i-10', 'hwy 6']",[],[],,1.0,"'i-10', 'hwy 6'",i-10%2C++hwy+6,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
872,BHGREGaryGreene,Just listed by Susan Missiha in #Houston #TX. 4705 Warm Springs Road! Please retweet! https://tour.corelistingmachine.com/home/KJ6DHM,2020-08-31 23:24:55+00:00,0,0,,#Houston #TX,['springs road'],[],[],[],0.0,0.0,'springs road',springs+road,30.32917,-92.52662,0.99,"{'state': 0.89, 'streets': [0.79]}"
94,kdhnews,The inside eastbound lane of Rancier Avenue near the intersection of 38th Street in Killeen will be closed from 7 a.m. to 3 p.m. Wednesday.,2020-09-01 15:52:09+00:00,1,0,,,"['eastbound lane', 'rancier avenue', '38th street']",[],[],[],,0.0,"'eastbound lane', 'rancier avenue', '38th street'",eastbound+lane%2C++rancier+avenue%2C++38th+street,0.0,0.0,0.0,0.0
836,TotalTrafficHOU,Accident. right shoulder blocked in #Downtown on I-10 Baytown Outbound at San Jacinto #traffic http://bit.ly/17hsIjn,2020-08-24 18:45:43+00:00,0,0,,#Downtown #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
682,TotalTrafficHOU,Accident cleared in #Sharpstown on US-69 SW Fwy Inbound at Bissonnet #traffic http://bit.ly/17hsIjn,2020-08-26 21:55:43+00:00,0,0,,#Sharpstown #traffic,[],['us-69'],[],[],,1.0,'us-69',us-69,32.56271,-92.91076,0.99,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
294,brookebuford,ICE: Free ice at Holiday Village Fire Department at 5400 Highway 28 East Pineville LA MAXIMUM OF TWO bags per person or family.,2020-08-31 21:45:41+00:00,6,3,,,[],['highway 28'],[],[],0.0,0.0,'highway 28',highway+28,31.27112,-92.70729,0.99,"{'state': 0.89, 'streets': [1.0]}"
126,BRProudNews,"TRAFFIC ALERT: I-10 E closed at I-49, I-10 W remains closed at Whiskey Bay due to overturned tanker leaking fuel.",2020-09-01 11:25:05+00:00,0,0,,,[],"['i-10', 'i-49', 'i-10']",[],[],,1.0,"'i-10', 'i-49', 'i-10'",i-10%2C++i-49%2C++i-10,30.44335,-91.18664,0.47,{'state': 0.89}
510,TotalTrafficBTR,Accident with injury in #EastBatonRouge on Washington Ave at N 26th St #traffic http://bit.ly/12oyfoo,2020-08-28 21:40:43+00:00,0,0,,#EastBatonRouge #traffic,"['washington ave', '26th st']",[],[],[],,1.0,"'washington ave', '26th st'",washington+ave%2C++26th+st,29.99984,-90.42111,0.81,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 0.99}"
208,iembot_shv,"At 10:40 AM CDT, 10 W Powhatan [Natchitoches Co, LA] DEPT OF HIGHWAYS reports TROPICAL STORM. I-49 CLOSED PAST LA 174 DUE TO FALLEN TREE ON INTERSTATE AT MM 154. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271540/202008271540",2020-08-27 15:47:23+00:00,0,0,,,[],['i-49'],[],[],,1.0,'i-49',i-49,31.23423,-92.45956,0.99,"{'state': 0.89, 'streets': [1.0]}"
901,_JairusKing,Peking’s or Creswell Lane ?,2020-08-29 23:19:18+00:00,0,0,,,['creswell lane'],[],[],[],0.0,0.0,'creswell lane',creswell+lane,30.51915,-92.07303,0.99,"{'state': 0.89, 'streets': [1.0]}"
850,TotalTrafficBTR,Accident cleared in #EastBatonRouge on O'Neal Ln at Old Hammond Hwy #traffic http://bit.ly/12oyfoo,2020-08-24 14:30:43+00:00,0,0,,#EastBatonRouge #traffic,['hammond hwy'],[],[],[],,1.0,'hammond hwy',hammond+hwy,30.01998,-90.12387,0.99,"{'state': 0.89, 'streets': [1.0]}"
951,OG_JadaPickMe,Ppl that be in the right lane and don’t need to turn are the biggest assholes ever.,2020-08-26 12:52:59+00:00,0,0,,,['right lane'],[],[],[],0.0,0.0,'right lane',right+lane,32.01282,-93.72278,0.99,"{'state': 0.89, 'streets': [0.9]}"
118,Laf_Traffic,I-10 West remains closed at LA 975 (Whiskey Bay) due to overturned tractor trailer. Motorists are advised to take an alternate route.,2020-09-01 12:47:53+00:00,3,2,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
185,Z_Evan_G,@La_DOTD any update to closed portions of I-10 in terms of reopening for traffic?,2020-08-28 12:25:24+00:00,0,0,@La_DOTD,,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
537,TotalTrafficHOU,Stop and go traffic in #Downtown on I-10 Katy EB between Heights and I-45 #traffic http://bit.ly/17hsIjn,2020-08-28 17:25:44+00:00,0,0,,#Downtown #traffic,[],"['i-10', 'i-45']",[],[],,0.0,"'i-10', 'i-45'",i-10%2C++i-45,30.035,-89.98148,0.79,"{'state': 0.89, 'streets': [1.0]}"
335,TotalTrafficBTR,Accident in onramp in #EastBatonRougeParish on I 10 WB at Essen Ln/LA-3064/Exit 160 #traffic http://bit.ly/12oyfoo,2020-08-31 18:55:43+00:00,0,0,,#EastBatonRougeParish #traffic,[],[],['exit 160'],[],,1.0,'exit 160',exit+160,30.41002,-91.10494,0.73,"{'state': 0.89, 'streets': [1.0]}"
330,juliebeth,"yeah, we don't have great walls, they're about 3 ft high like regular highway dividers. YEEP! and oftentimes you can see TIRE MARKS where ppl (i guess??) have screeched up the sides of the barriers! yikes!",2020-08-31 19:59:09+00:00,0,0,,,['regular highway'],[],[],[],0.0,0.0,'regular highway',regular+highway,30.47828,-90.94514,0.77,"{'state': 0.89, 'streets': [0.77]}"
149,999ktdy,Ragin’ Cajuns Hurricane Relief Drive http://999ktdy.com/ragin-cajuns-hurricane-relief-drive/?trackback=twitter_mobile @999ktdy,2020-08-31 23:23:55+00:00,0,0,@999ktdy,,['relief drive'],[],[],[],,0.0,'relief drive',relief+drive,30.44335,-91.18664,0.42,{'state': 0.89}
909,AustinBounceHou,The TROPICAL DUAL LANE HYPER WATER SLIDE is explosive fun that will leave the kiddos entertained for hours! The Tropical Dual Lane Hyper Water Slide is the biggest of the big water slides! Race 1 on 1 down the… https://www.instagram.com/p/CEceUNDlaaz/?igshid=yqt9fnmw52zc,2020-08-28 19:34:44+00:00,0,0,,,"['dual lane', 'dual lane']",[],[],[],0.0,0.0,"'dual lane', 'dual lane'",dual+lane%2C++dual+lane,30.44335,-91.18664,0.33,{'state': 0.89}
955,atKWMemorial,See a virtual tour of one of our newest #listings 5402 Rising Meadow Lane #Katy #TX https://tour.corelistingmachine.com/home/RXLH7R,2020-08-25 23:39:39+00:00,0,0,,#listings #Katy #TX,['meadow lane'],[],[],[],0.0,0.0,'meadow lane',meadow+lane,29.7139,-90.61387,0.99,"{'state': 0.89, 'streets': [1.0]}"
667,TotalTrafficAUS,"Accident, right lane blocked in #Travis on I 35 NB at TX-45, stop and go traffic back to Grand Ave Pky #ATXtraffic http://bit.ly/10BGKax",2020-08-26 23:20:44+00:00,0,0,,#Travis #ATXtraffic,"['right lane', 'grand ave']",[],[],[],,1.0,"'right lane', 'grand ave'",right+lane%2C++grand+ave,30.78841,-92.94852,0.48,"{'state': 0.89, 'city': 0.8}"
505,TotalTrafficBTR,"Disabled vehicle, center lane blocked in #EastBatonRougeParish on I 10 WB at LA-30/Nicholson Dr/LSU/Exit 155 A and LA-1/Port Allen/Plaquemine/Exit 153 #traffic http://bit.ly/12oyfoo",2020-08-28 22:10:43+00:00,0,0,,#EastBatonRougeParish #traffic,['center lane'],[],"['exit 155', 'exit 153']",[],,1.0,"'center lane','exit 155', 'exit 153'",center+lane%2C+exit+155%2C++exit+153,32.69937,-91.48924,0.66,"{'state': 0.89, 'streets': [0.91], 'houseNumber': 1.0}"
