Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,docs,streets,highways,exits,markers,road_closed
212,TotalTrafficBTR,Closed for vehicle removal in #Ascension on I 10 WB after LA-30/Gonzales/St. Gabriel/Exit 177 and LA-73/Old Jefferson Hwy/Prairieville/Geismar/Exit 173 #traffic http://bit.ly/12oyfoo,2020-08-27 15:30:43+00:00,1,0,,#Ascension #traffic,closed for vehicle removal in #ascension on i 10 wb after la-30/gonzales/st. gabriel/exit 177 and la-73/old jefferson hwy/prairieville/geismar/exit 173 #traffic http://bit.ly/12oyfoo,['jefferson hwy'],[],"['exit 177', 'exit 173']",[],1
21,I35WacoTravel,Waxahachie | I-35 E southbound at US-287 | Various lanes closed tonight 9PM to 6AM https://www.i35wacodistrict.org/?id=13796#closures #My35,2020-09-03 13:00:39+00:00,0,0,,#My35,waxahachie | i-35 e southbound at us-287 | various lanes closed tonight 9pm to 6am https://www.i35wacodistrict.org/?id=13796#closures #my35,[],"['i-35', 'us-287']",[],[],
456,TotalTrafficHOU,"Accident cleared in #Channelview on I-10 E Fwy Outbound before Federal, stop and go traffic back to John Ralston Rd #traffic http://bit.ly/17hsIjn",2020-08-29 02:00:43+00:00,0,0,,#Channelview #traffic,"accident cleared in #channelview on i-10 e fwy outbound before federal, stop and go traffic back to john ralston rd #traffic http://bit.ly/17hsijn",[],['i-10'],[],[],
834,TotalTrafficAUS,"Accident. right shoulder blocked, right lane partially blocked in #Travis on I-35 SB at Cesar Chavez St/Exit 234, stop and go traffic back to 8th St/Exit 234 #ATXtraffic http://bit.ly/10BGKax",2020-08-24 18:50:44+00:00,0,0,,#Travis #ATXtraffic,"accident. right shoulder blocked, right lane partially blocked in #travis on i-35 sb at cesar chavez st/exit 234, stop and go traffic back to 8th st/exit 234 #atxtraffic http://bit.ly/10bgkax","['right lane', 'chavez st', '8th st']",['i-35'],"['exit 234', 'exit 234']",[],1
108,I35WacoTravel,North of Hillsboro | I-35 E northbound at 35W/35E Split | Various lanes closed tonight 7PM to 6AM https://www.i35wacodistrict.org/?id=13804#closures #My35,2020-09-01 13:00:42+00:00,0,0,,#My35,north of hillsboro | i-35 e northbound at 35w/35e split | various lanes closed tonight 7pm to 6am https://www.i35wacodistrict.org/?id=13804#closures #my35,[],['i-35'],[],[],
689,TotalTrafficHOU,Accident. right shoulder blocked in #Spring on I-45 N Fwy Outbound at Paramatta/Hollow Tree Ln #traffic http://bit.ly/17hsIjn,2020-08-26 21:10:44+00:00,0,0,,#Spring #traffic,accident. right shoulder blocked in #spring on i-45 n fwy outbound at paramatta/hollow tree ln #traffic http://bit.ly/17hsijn,[],['i-45'],[],[],
538,TotalTrafficHOU,Stop and go traffic in #EastSide on I-10 E Outbound between The E Sam Houston Pkwy and Crosby Lynchburg (Spur 330) #traffic http://bit.ly/17hsIjn,2020-08-28 17:20:43+00:00,0,0,,#EastSide #traffic,stop and go traffic in #eastside on i-10 e outbound between the e sam houston pkwy and crosby lynchburg (spur 330) #traffic http://bit.ly/17hsijn,['houston pkwy'],['i-10'],[],[],
1003,BransonWX,"At 12:20 PM CDT, Greenwood [Caddo Co, LA] PUBLIC reports FLASH FLOOD. I-20 AT EXIT 5 HAS HIGH WATER ON THE SHOULDER ROAD, MOTORISTS ADVISED TO USE HWY 80 ALTERNATIVE. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271720/202008271720",2020-08-27 17:56:10+00:00,0,0,,,"at 12:20 pm cdt, greenwood [caddo co, la] public reports flash flood. i-20 at exit 5 has high water on the shoulder road, motorists advised to use hwy 80 alternative. https://mesonet.agron.iastate.edu/lsr/#shv/202008271720/202008271720",['shoulder road'],"['i-20', 'hwy 80']",['exit 5'],[],
571,TotalTrafficHOU,"Disabled vehicle, center lane blocked in #WestSide on I-10 Katy Inbound at Hwy 6, stop and go traffic back to Park Ten #traffic http://bit.ly/17hsIjn",2020-08-28 11:20:43+00:00,0,0,,#WestSide #traffic,"disabled vehicle, center lane blocked in #westside on i-10 katy inbound at hwy 6, stop and go traffic back to park ten #traffic http://bit.ly/17hsijn",['center lane'],"['i-10', 'hwy 6']",[],[],
971,BHGREGaryGreene,Just listed by Jennifer Elmi in #Spring #TX. 27252 Monique Ridge Lane! Please retweet! https://tour.corelistingmachine.com/home/F5K8YH,2020-08-24 23:03:40+00:00,0,0,,#Spring #TX,just listed by jennifer elmi in #spring #tx. 27252 monique ridge lane! please retweet! https://tour.corelistingmachine.com/home/f5k8yh,['ridge lane'],[],[],[],0
461,TotalTrafficHOU,"Accident, left lane blocked in #Downtown on I-45 Gulf Fwy Outbound before 69, stop and go traffic back to Allen Pky/Houston Ave/Exit 47 #traffic http://bit.ly/17hsIjn",2020-08-29 01:15:43+00:00,0,0,,#Downtown #traffic,"accident, left lane blocked in #downtown on i-45 gulf fwy outbound before 69, stop and go traffic back to allen pky/houston ave/exit 47 #traffic http://bit.ly/17hsijn",['houston ave'],['i-45'],['exit 47'],[],
243,malleycattt,my step dad called to check on me and let me know about the hurricane shifting and he sounded so worried I- he is so pure,2020-08-25 15:44:37+00:00,0,1,,,my step dad called to check on me and let me know about the hurricane shifting and he sounded so worried i- he is so pure,[],['i-'],[],[],0
772,TotalTrafficHOU,"Accident, right lane blocked in #Downtown on I-45 SB at 69, stop and go traffic back to Dallas St #traffic http://bit.ly/17hsIjn",2020-08-25 17:45:43+00:00,0,0,,#Downtown #traffic,"accident, right lane blocked in #downtown on i-45 sb at 69, stop and go traffic back to dallas st #traffic http://bit.ly/17hsijn","['right lane', 'dallas st']",['i-45'],[],[],
80,Carrie84662445,Always a double standard with the Dems. Nancy Pelosi gets her hair done in a closed down salon. @SpeakerPelosi https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face,2020-09-01 20:51:22+00:00,0,0,@SpeakerPelosi,,always a double standard with the dems. nancy pelosi gets her hair done in a closed down salon. @speakerpelosi https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face,[],['https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face'],[],[],0
344,TotalTrafficHOU,"Accident. only the right lane gets by in #Baytown on I-10 EB near Monmouth, stopped traffic back to Sheldon #traffic http://bit.ly/17hsIjn",2020-08-31 16:25:43+00:00,0,0,,#Baytown #traffic,"accident. only the right lane gets by in #baytown on i-10 eb near monmouth, stopped traffic back to sheldon #traffic http://bit.ly/17hsijn",['right lane'],['i-10'],[],[],
283,ih45s_traffic,IH-45 GULF Southbound After SCARSDALE BLVD - Stall - Status: Cleared at 5:06 PM,2020-08-31 22:09:14+00:00,0,0,,,ih-45 gulf southbound after scarsdale blvd - stall - status: cleared at 5:06 pm,['scarsdale blvd'],[],[],[],
409,NewsCarolyn,It was so good to see all the vehicles heading into the damaged areas to help people recover from #HurricaneLaura but an advisory if you’re heading there - traffic is really heavy on I-10 in between Lafayette and LC (westbound in the morning hours and eastbound in the evening).,2020-08-30 05:11:50+00:00,3,27,,#HurricaneLaura,it was so good to see all the vehicles heading into the damaged areas to help people recover from #hurricanelaura but an advisory if you’re heading there - traffic is really heavy on i-10 in between lafayette and lc (westbound in the morning hours and eastbound in the evening).,[],['i-10'],[],[],0
7,BTU_BryanTX,"This is another reminder that BTU will be closed on Labor Day and will re-open on Tuesday, September 8. However, our kiosks will be available at both Bryan HEB locations or at our 24-hour kiosk next to our drive-through lanes at 205 E. 28th Street in Bryan.",2020-09-03 19:45:05+00:00,0,0,,,"this is another reminder that btu will be closed on labor day and will re-open on tuesday, september 8. however, our kiosks will be available at both bryan heb locations or at our 24-hour kiosk next to our drive-through lanes at 205 e. 28th street in bryan.",['28th street'],[],[],[],0
668,TotalTrafficAUS,Entrance ramp blocked in #SanMarcos on I-35 SB at Hwy 123/Exit 204 #ATXtraffic http://bit.ly/10BGKax,2020-08-26 23:15:43+00:00,0,0,,#SanMarcos #ATXtraffic,entrance ramp blocked in #sanmarcos on i-35 sb at hwy 123/exit 204 #atxtraffic http://bit.ly/10bgkax,[],"['i-35', 'hwy 123']",['exit 204'],[],
829,TotalTrafficAUS,"Accident cleared in #Travis on I-35 SB at Cesar Chavez St/Exit 234, slow traffic back to 8th St/Exit 234 #ATXtraffic http://bit.ly/10BGKax",2020-08-24 19:25:43+00:00,0,0,,#Travis #ATXtraffic,"accident cleared in #travis on i-35 sb at cesar chavez st/exit 234, slow traffic back to 8th st/exit 234 #atxtraffic http://bit.ly/10bgkax","['chavez st', '8th st']",['i-35'],"['exit 234', 'exit 234']",[],
142,TotalTrafficBTR,Closed due to accident in #WestBatonRouge on I 10 WB between LA-415/Lobdell/Exit 151 and Hwy 975/Whiskey Bay/Exit 127 #traffic http://bit.ly/12oyfoo,2020-09-01 09:30:43+00:00,0,0,,#WestBatonRouge #traffic,closed due to accident in #westbatonrouge on i 10 wb between la-415/lobdell/exit 151 and hwy 975/whiskey bay/exit 127 #traffic http://bit.ly/12oyfoo,[],['hwy 975'],"['exit 151', 'exit 127']",[],
133,TotalTrafficBTR,5:41AM.... I-10 is now closed BOTH DIRECTIONS between Baton Rouge and Lafayette due to overturned tanker on Whiskey Bay. Hazmat,2020-09-01 10:42:18+00:00,0,0,,,5:41am.... i-10 is now closed both directions between baton rouge and lafayette due to overturned tanker on whiskey bay. hazmat,[],['i-10'],[],[],
783,TotalTrafficHOU,"Accident. two left lanes blocked in #SouthSide on 610 WB after Almeda / FM 521, stop and go traffic back to Hwy 288 #traffic http://bit.ly/17hsIjn",2020-08-25 15:50:43+00:00,0,0,,#SouthSide #traffic,"accident. two left lanes blocked in #southside on 610 wb after almeda / fm 521, stop and go traffic back to hwy 288 #traffic http://bit.ly/17hsijn",[],['hwy 288'],[],[],
823,TotalTrafficBTR,Accident cleared in #St.Martin on I 10 WB between LA-328/Breaux Bridge/Exit 109 and Louisiana Ave/Exit 104 #traffic http://bit.ly/12oyfoo,2020-08-24 20:20:43+00:00,0,0,,#St #traffic,accident cleared in #st.martin on i 10 wb between la-328/breaux bridge/exit 109 and louisiana ave/exit 104 #traffic http://bit.ly/12oyfoo,['louisiana ave'],[],"['exit 109', 'exit 104']",[],
653,Richardsmps56,"So how bad can it be? After Katrina I would actually lose my position while driving our beach highway US 90. There was LITERALLY nothing left standing for miles. No houses, motels, very few trees. Just vacant lots after the debris was cleaned up. It was surreal!",2020-08-27 05:20:12+00:00,0,0,,,"so how bad can it be? after katrina i would actually lose my position while driving our beach highway us 90. there was literally nothing left standing for miles. no houses, motels, very few trees. just vacant lots after the debris was cleaned up. it was surreal!",['beach highway'],[],[],[],0
484,leila_aaa,I hate how people drive in Houston. You HAD to get in this lane to not turn? But you stopped all of traffic to move a lane over? Tf,2020-08-28 23:49:30+00:00,0,0,,,i hate how people drive in houston. you had to get in this lane to not turn? but you stopped all of traffic to move a lane over? tf,['people drive'],[],[],[],0
693,TotalTrafficAUS,"Accident cleared in #SanMarcos on I-35 NB at Wonder World Dr/Exit202, stop and go traffic back to Mccarty Ln/Exit 201 #ATXtraffic http://bit.ly/10BGKax",2020-08-26 20:05:44+00:00,0,0,,#SanMarcos #ATXtraffic,"accident cleared in #sanmarcos on i-35 nb at wonder world dr/exit202, stop and go traffic back to mccarty ln/exit 201 #atxtraffic http://bit.ly/10bgkax",[],['i-35'],['exit 201'],[],
362,TotalTrafficHOU,"Construction work in #Baytown on I-10 EB at FM 3180/Exit 800, stop and go traffic back to Sjolander #traffic http://bit.ly/17hsIjn",2020-08-31 12:15:43+00:00,0,0,,#Baytown #traffic,"construction work in #baytown on i-10 eb at fm 3180/exit 800, stop and go traffic back to sjolander #traffic http://bit.ly/17hsijn",[],['i-10'],['exit 800'],[],
13,LongviewFire,1000 block of Sabine St is closed due to flooding,2020-09-03 13:33:49+00:00,3,1,,,1000 block of sabine st is closed due to flooding,['sabine st'],[],[],[],
988,daz_clyde,They got 30mpg. So maybe/maybe not but a sports car that takes in efficiency numbers like an economy model is fuckin-a. The current model gets 40mpg hwy I think,2020-08-30 22:04:00+00:00,0,0,,,they got 30mpg. so maybe/maybe not but a sports car that takes in efficiency numbers like an economy model is fuckin-a. the current model gets 40mpg hwy i think,['40mpg hwy'],[],[],[],0
629,TotalTrafficHOU,"Vehicle fire. right lane blocked. in #NwSide on W. Lp 610 NB after Hwy 290, stop and go traffic back to Old Katy Rd. #traffic http://bit.ly/17hsIjn",2020-08-27 15:45:43+00:00,0,0,,#NwSide #traffic,"vehicle fire. right lane blocked. in #nwside on w. lp 610 nb after hwy 290, stop and go traffic back to old katy rd. #traffic http://bit.ly/17hsijn","['right lane', 'katy rd']",['hwy 290'],[],[],
791,Mexia_Athletics,The Ladycats head down Highway 84 tonight to take on the Teague Lions! #EAT #WEKAT #CODEBLACK,2020-08-25 14:37:06+00:00,2,3,,#EAT #WEKAT #CODEBLACK,the ladycats head down highway 84 tonight to take on the teague lions! #eat #wekat #codeblack,[],['highway 84'],[],[],0
371,TotalTrafficHOU,"Accident blocks two right lanes in #NorthwestSide on Sam Houston Tollway NB at Philippine, stopped traffic back to Hwy 290 #traffic http://bit.ly/17hsIjn",2020-08-31 11:00:43+00:00,0,0,,#NorthwestSide #traffic,"accident blocks two right lanes in #northwestside on sam houston tollway nb at philippine, stopped traffic back to hwy 290 #traffic http://bit.ly/17hsijn",[],['hwy 290'],[],[],
293,TotalTrafficHOU,"Heavy truck accident on ramp in #Downtown on I-69 Downtown (Eastex Elevated) NB at I-10, stop and go traffic back to Shepherd / Greenbriar #traffic http://bit.ly/17hsIjn",2020-08-31 21:45:44+00:00,0,0,,#Downtown #traffic,"heavy truck accident on ramp in #downtown on i-69 downtown (eastex elevated) nb at i-10, stop and go traffic back to shepherd / greenbriar #traffic http://bit.ly/17hsijn",[],"['i-69', 'i-10']",[],[],
419,al_jack5,They been working on Highway 49 South forever.,2020-08-29 22:14:43+00:00,0,0,,,they been working on highway 49 south forever.,[],['highway 49'],[],[],0
106,asphaltcowboy5,West bound side of I-10 is closed sha,2020-09-01 13:10:58+00:00,0,2,,,west bound side of i-10 is closed sha,[],['i-10'],[],[],
522,TotalTrafficHOU,"Accident, right lane blocked in #NorthSide on N Sam Houston Tollway Frontage Rd EB after The Hardy Toll Rd #traffic http://bit.ly/17hsIjn",2020-08-28 20:55:43+00:00,0,0,,#NorthSide #traffic,"accident, right lane blocked in #northside on n sam houston tollway frontage rd eb after the hardy toll rd #traffic http://bit.ly/17hsijn","['right lane', 'frontage rd', 'toll rd']",[],[],[],
468,TotalTrafficHOU,Accident. exit ramp blocked in #NwSide on US-290 EB after The W Sam Houston Tollway #traffic http://bit.ly/17hsIjn,2020-08-29 00:50:43+00:00,0,0,,#NwSide #traffic,accident. exit ramp blocked in #nwside on us-290 eb after the w sam houston tollway #traffic http://bit.ly/17hsijn,[],['us-290'],[],[],
358,TotalTrafficAUS,"Accident, left lane blocked in #Austin on FM 973 NB at McKenzie Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-31 12:35:43+00:00,0,0,,#Austin #ATXtraffic,"accident, left lane blocked in #austin on fm 973 nb at mckenzie rd #atxtraffic http://bit.ly/10bgkax",['mckenzie rd'],[],[],[],
60,OKDOT,LOGAN CO: The NB I-35 off-ramp to the rest area/truck parking stop at mm 149 between Waterloo Rd. and Seward Rd. will be closed from 7a to 5p Wed. for surface repairs. #trucking,2020-09-02 14:00:25+00:00,0,0,,#trucking,logan co: the nb i-35 off-ramp to the rest area/truck parking stop at mm 149 between waterloo rd. and seward rd. will be closed from 7a to 5p wed. for surface repairs. #trucking,"['waterloo rd', 'seward rd']",['i-35'],[],[],
235,HouUrbanLeague,Harris and Fort Bend County Toll Road fees waived immediately due to Hurricane Laura https://abc13.com/traffic/harris-and-ft-bend-county-toll-fees-waived-due-to-laura-/6387959/ via @abc13houston,2020-08-26 12:02:16+00:00,0,0,@abc13houston,,harris and fort bend county toll road fees waived immediately due to hurricane laura https://abc13.com/traffic/harris-and-ft-bend-county-toll-fees-waived-due-to-laura-/6387959/ via @abc13houston,['toll road'],[],[],[],0
302,TotalTrafficHOU,"Accident cleared in #Heights on I-10 Katy Fwy EB at Studemont, stop and go traffic back to Shepherd #traffic http://bit.ly/17hsIjn",2020-08-31 21:30:43+00:00,0,0,,#Heights #traffic,"accident cleared in #heights on i-10 katy fwy eb at studemont, stop and go traffic back to shepherd #traffic http://bit.ly/17hsijn",[],['i-10'],[],[],
